Año: 2020 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 42.3 | Velocidad máximo: 75.2 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 45.3 | desvío (%): 22.3 | cambio de velocidad (%): 7.9 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:11 | Hora de llegar a la Unimet: 07:27 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 42.3 | Velocidad máximo: 75.3 | Velocidad promedio: 38.8 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 56.4 | desvío (%): 16.7 | cambio de velocidad (%): 7.5 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 06:58 | Hora de llegar a la Unimet: 07:14 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m., de 4 a 6 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 43.5 | Velocidad máximo: 77.3 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 58.7 | desvío (%): 20.3 | cambio de velocidad (%): 5.9 | Demora estimada (min): 63.2 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:48 | Hora de llegar a la Unimet: 09:03 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 10 a 12 a.m., de 2 a 4 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 50.5 | Velocidad máximo: 89.8 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 46.4 | desvío (%): 22.7 | cambio de velocidad (%): 9.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:42 | Hora de llegar a la Unimet: 07:58 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 39.3 | Velocidad máximo: 69.9 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 66.6 | desvío (%): 17.2 | cambio de velocidad (%): 1.2 | Demora estimada (min): 0 | Tipo de Carro: Ridery/Yummy/Taxi | carro/moto/wawa/taxi: taxi | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:01 | Hora de llegar a la Unimet: 07:16 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 46.9 | Velocidad máximo: 83.4 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 57.7 | desvío (%): 16.2 | cambio de velocidad (%): 7.0 | Demora estimada (min): 0 | Tipo de Carro: Ridery/Yummy/Taxi | carro/moto/wawa/taxi: taxi | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:17 | Hora de llegar a la Unimet: 07:32 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2024 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 40.1 | Velocidad máximo: 71.3 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 9.5 | desvío (%): 22.7 | cambio de velocidad (%): 4.2 | Demora estimada (min): 15.5 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:00 | Hora de llegar a la Unimet: 08:16 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 10 a 12 a.m.
Año: 2024 | Número de personas: 2 | Velocidad: 33.7 | Velocidad inicial: 34.8 | Velocidad máximo: 61.9 | Velocidad promedio: 33.7 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 28.9 | desvío (%): 17.4 | cambio de velocidad (%): 2.5 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:09 | Hora de llegar a la Unimet: 07:27 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m.
Año: 2024 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 46.5 | Velocidad máximo: 82.7 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 38.7 | desvío (%): 15.8 | cambio de velocidad (%): 3.9 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:36 | Hora de llegar a la Unimet: 07:52 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 10 a 12 a.m.
Año: 2024 | Número de personas: 2 | Velocidad: 27.1 | Velocidad inicial: 25.0 | Velocidad máximo: 44.4 | Velocidad promedio: 27.1 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 42.8 | desvío (%): 19.0 | cambio de velocidad (%): 8.7 | Demora estimada (min): 19.0 | Tipo de Carro: Ridery/Yummy/Taxi | carro/moto/wawa/taxi: taxi | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 07:57 | Hora de llegar a la Unimet: 08:19 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2024 | Número de personas: 13 | Velocidad: 39.9 | Velocidad inicial: 41.3 | Velocidad máximo: 73.4 | Velocidad promedio: 39.9 | Ubicación: Guarenas/Guatire | Tipo de vía: autopista | Zona donde vive: Guarenas/Guatire | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 36.6 | desvío (%): 2.9 | cambio de velocidad (%): 4.1 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:22 | Hora de llegar a la Unimet: 07:37 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 2 a 4 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 25.6 | Velocidad inicial: 23.5 | Velocidad máximo: 41.8 | Velocidad promedio: 25.6 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 25.1 | desvío (%): 25.2 | cambio de velocidad (%): 7.8 | Demora estimada (min): 32.6 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:09 | Hora de llegar a la Unimet: 08:33 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m., de 12 a 2 p.m., de 2 a 4 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 33.1 | Velocidad inicial: 30.7 | Velocidad máximo: 54.5 | Velocidad promedio: 33.1 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 33.4 | desvío (%): 16.5 | cambio de velocidad (%): 4.9 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:18 | Hora de llegar a la Unimet: 07:36 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 12 a 2 p.m.
Año: 2024 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 47.5 | Velocidad máximo: 84.5 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 70.9 | desvío (%): 14.1 | cambio de velocidad (%): 5.1 | Demora estimada (min): 24.8 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:09 | Hora de llegar a la Unimet: 08:25 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m.
Año: 2024 | Número de personas: 3 | Velocidad: 27.5 | Velocidad inicial: 25.3 | Velocidad máximo: 45.1 | Velocidad promedio: 27.5 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 64.5 | desvío (%): 29.3 | cambio de velocidad (%): 3.0 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:06 | Hora de llegar a la Unimet: 07:28 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 12 a 2 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 37.9 | Velocidad inicial: 35.2 | Velocidad máximo: 62.5 | Velocidad promedio: 37.9 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 54.2 | desvío (%): 12.3 | cambio de velocidad (%): 6.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:29 | Hora de llegar a la Unimet: 07:45 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2024 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 36.2 | Velocidad máximo: 64.4 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 58.2 | desvío (%): 18.0 | cambio de velocidad (%): 4.6 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:30 | Hora de llegar a la Unimet: 07:45 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 4 a 6 p.m.
Año: 2024 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 37.5 | Velocidad máximo: 66.7 | Velocidad promedio: 38.8 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 44.4 | desvío (%): 16.2 | cambio de velocidad (%): 8.7 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:27 | Hora de llegar a la Unimet: 07:43 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2024 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 43.3 | Velocidad máximo: 76.9 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 60.5 | desvío (%): 15.7 | cambio de velocidad (%): 7.8 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:21 | Hora de llegar a la Unimet: 07:37 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 4 a 6 p.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 50.4 | Velocidad máximo: 89.6 | Velocidad promedio: 38.8 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 31.6 | desvío (%): 21.5 | cambio de velocidad (%): 4.6 | Demora estimada (min): 44.2 | Tipo de Carro: Ridery/Yummy/Taxi | carro/moto/wawa/taxi: taxi | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:29 | Hora de llegar a la Unimet: 08:44 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 12 a 2 p.m.
Año: 2024 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 46.3 | Velocidad máximo: 82.3 | Velocidad promedio: 38.8 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 51.3 | desvío (%): 16.6 | cambio de velocidad (%): 5.2 | Demora estimada (min): 2.2 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:47 | Hora de llegar a la Unimet: 08:02 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2024 | Número de personas: 5 | Velocidad: 46.5 | Velocidad inicial: 48.3 | Velocidad máximo: 85.8 | Velocidad promedio: 46.5 | Ubicación: Guarenas/Guatire | Tipo de vía: autopista | Zona donde vive: Guarenas/Guatire | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 57.7 | desvío (%): 23.1 | cambio de velocidad (%): 6.5 | Demora estimada (min): 11.5 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 07:59 | Hora de llegar a la Unimet: 08:11 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 12 a 2 p.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 37.7 | Velocidad máximo: 67.1 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 53.2 | desvío (%): 18.0 | cambio de velocidad (%): 3.9 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 06:33 | Hora de llegar a la Unimet: 06:49 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 10 a 12 a.m.
Año: 2024 | Número de personas: 2 | Velocidad: 31.1 | Velocidad inicial: 28.7 | Velocidad máximo: 51.1 | Velocidad promedio: 31.1 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 52.8 | desvío (%): 30.6 | cambio de velocidad (%): 8.0 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 05:59 | Hora de llegar a la Unimet: 06:19 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
